created_at,raw_text,likes_count,reply_count,source,is_spam,clean_text,normalized_text,final_text,text_length,word_count,clean_text_length,clean_word_count,label,annotator_id,labeling_date,confidence,notes
2026-03-23T10:50:31Z,"Dableg dikasih taunya susah batu. Udh tau project lu jadi ladang korupsi 
Dableg",0,0.0,youtube,False,dableg dikasih taunya susah batu. udh tau project lu ladang korupsi dableg,dableg dikasih taunya susah batu. udh tau project lu jadi ladang korupsi dableg,dableg dikasih taunya susah batu. udh tau project lu ladang korupsi dableg,80.0,13.0,74,12,,,,,
2026-03-22T02:26:53Z,"Maksudnya gimana liat dong bro setelah pandemi dan sebelum ada mbg perekonomian lesu rakyat banyak yang ngangur semenjak ada mbg perekonomian makin bagus penjualan juga meningkat pertanian hasil bagus, petani semakin senang karena hasil tani banyak yang beli",1,0.0,youtube,False,"maksudnya gimana liat bro pandemi makan bergizi gratis perekonomian lesu rakyat ngangur semenjak makan bergizi gratis perekonomian bagus penjualan meningkat pertanian hasil bagus, petani senang hasil tani beli","maksudnya gimana liat dong bro setelah pandemi dan sebelum ada makan bergizi gratis perekonomian lesu rakyat banyak yang ngangur semenjak ada makan bergizi gratis perekonomian makin bagus penjualan juga meningkat pertanian hasil bagus, petani semakin senang karena hasil tani banyak yang beli","maksudnya gimana liat bro pandemi makan bergizi gratis perekonomian lesu rakyat ngangur semenjak makan bergizi gratis perekonomian bagus penjualan meningkat pertanian hasil bagus, petani senang hasil tani beli",258.0,38.0,209,28,,,,,
2026-03-21T13:52:15Z,Maklum Dah Aki2 😂,1,0.0,youtube,False,maklum dah aki,maklum dah aki,maklum dah aki,17.0,4.0,14,3,,,,,
2026-03-23T02:07:07Z,"Bapak bapak disini komentarnya banyak negatif, mungkin anda2 tinggal didaerah perkotaan, coba bapak ibu turun didaerah kami, daerah kepulauan terpencil, sangat bermanfaat, disini banyak orang yang hiduk dibawah ekonomi menengah kebawah, mereka sangat merasakan manfaat dari program MBG ini,",0,0.0,youtube,False,"komentarnya negatif, mungkin tinggal didaerah perkotaan, coba turun didaerah kami, daerah kepulauan terpencil, bermanfaat, orang hiduk dibawah ekonomi menengah kebawah, merasakan manfaat program makan bergizi gratis ini,","bapak bapak disini komentarnya banyak negatif, mungkin anda tinggal didaerah perkotaan, coba bapak ibu turun didaerah kami, daerah kepulauan terpencil, sangat bermanfaat, disini banyak orang yang hiduk dibawah ekonomi menengah kebawah, mereka sangat merasakan manfaat dari program makan bergizi gratis ini,","komentarnya negatif, mungkin tinggal didaerah perkotaan, coba turun didaerah kami, daerah kepulauan terpencil, bermanfaat, orang hiduk dibawah ekonomi menengah kebawah, merasakan manfaat program makan bergizi gratis ini,",290.0,39.0,220,27,,,,,
2026-03-23T06:43:07Z,Alhamdulillah ada y MBG membuat anak2 senang bisa mkan enak dan bergizi. Skali lagi trima kasih bapa Prabowo.,1,0.0,youtube,False,alhamdulillah y makan bergizi gratis anak senang mkan enak bergizi. skali trima kasih bapa prabowo.,alhamdulillah ada y makan bergizi gratis membuat anak senang bisa mkan enak dan bergizi. skali lagi trima kasih bapa prabowo.,alhamdulillah y makan bergizi gratis anak senang mkan enak bergizi. skali trima kasih bapa prabowo.,109.0,18.0,99,15,,,,,
2026-03-24T02:30:49Z,"kan bisa duit nya di kasih ke org tua nya sambil di cek tu sama wali kelas menu yg di makan anak2 tersebut, di luar negeri macam jepang mbg jelas pke teknologi di antar tepat wktu di konoha tau sendiri lah buat proyek lewat vendor 🗿🗿",0,0.0,youtube,False,"duit nya kasih org tua nya cek tu wali kelas menu makan anak tersebut, negeri jepang makan bergizi gratis pke teknologi konoha tau proyek vendor","kan bisa duit nya di kasih ke org tua nya sambil di cek tu sama wali kelas menu yg di makan anak tersebut, di luar negeri macam jepang makan bergizi gratis jelas pke teknologi di antar tepat waktu di konoha tau sendiri lah buat proyek lewat vendor","duit nya kasih org tua nya cek tu wali kelas menu makan anak tersebut, negeri jepang makan bergizi gratis pke teknologi konoha tau proyek vendor",233.0,46.0,144,25,,,,,
2026-03-24T05:17:11Z,"Gas omke gas, lanjutkan gas",0,0.0,youtube,False,"gas omke gas, lanjutkan gas","gas omke gas, lanjutkan gas","gas omke gas, lanjutkan gas",27.0,5.0,27,5,,,,,
2026-03-22T09:31:46Z,"Ya, disitulah letak ketidak cerdasanya presiden",1,0.0,youtube,False,"iya, disitulah letak ketidak cerdasanya presiden","iya, disitulah letak ketidak cerdasanya presiden","iya, disitulah letak ketidak cerdasanya presiden",47.0,6.0,48,6,,,,,
2026-03-23T13:23:09Z,"Daripada uang di korupsi, berarti Prabowo secara tidak langsung tidak bisa berantas korupsi dong.",0,0.0,youtube,False,"uang korupsi, prabowo tidak langsung tidak berantas korupsi dong.","daripada uang di korupsi, berarti prabowo secara tidak langsung tidak bisa berantas korupsi dong.","uang korupsi, prabowo tidak langsung tidak berantas korupsi dong.",97.0,14.0,65,9,,,,,
2026-03-23T04:53:32Z,"Terima kasih Bapak Presiden Prabowo atas Program Makan Bergizi Gratis (MBG). Ini adalah investasi nyata untuk kesehatan, kecerdasan, dan masa depan anak-anak bangsa menuju Indonesia Emas🙏🏻",0,0.0,youtube,False,"terima kasih presiden prabowo program makan bergizi gratis makan bergizi gratis. investasi nyata kesehatan, kecerdasan, anak-anak bangsa indonesia emas","terima kasih bapak presiden prabowo atas program makan bergizi gratis makan bergizi gratis. ini adalah investasi nyata untuk kesehatan, kecerdasan, dan masa depan anak-anak bangsa menuju indonesia emas","terima kasih presiden prabowo program makan bergizi gratis makan bergizi gratis. investasi nyata kesehatan, kecerdasan, anak-anak bangsa indonesia emas",188.0,26.0,151,19,,,,,
2026-03-23T06:32:20Z,lanjut kan trus pak prabowo program mbg nya karna masyarakat indonesia sangat terbantu apa lagi petani kami selalu mendukung mu pak Prabowo maju trus demi anak bangsa supaya tidak ada anak nya terkena stanting lagi ❤❤,1,0.0,youtube,False,trus prabowo program makan bergizi gratis nya masyarakat indonesia terbantu petani mendukung mu prabowo maju trus anak bangsa tidak anak nya terkena stanting,lanjut kan trus pak prabowo program makan bergizi gratis nya karena masyarakat indonesia sangat terbantu apa lagi petani kami selalu mendukung mu pak prabowo maju trus demi anak bangsa supaya tidak ada anak nya terkena stanting lagi,trus prabowo program makan bergizi gratis nya masyarakat indonesia terbantu petani mendukung mu prabowo maju trus anak bangsa tidak anak nya terkena stanting,217.0,36.0,157,23,,,,,
2026-03-23T06:37:58Z,Bismillahirrahmanirrahim terimakasih sudah bertaruh segalanya. bapak presiden RI sehat selalu❤,0,0.0,youtube,False,bismillahirrahmanirrahim terimakasih bertaruh segalanya. presiden ri sehat,bismillahirrahmanirrahim terimakasih sudah bertaruh segalanya. bapak presiden ri sehat selalu,bismillahirrahmanirrahim terimakasih bertaruh segalanya. presiden ri sehat,94.0,10.0,74,7,,,,,
2026-03-23T21:42:44Z,"1 hari buang uang 1 triliyun, kedok makanan gratis, bapak ksh makan mestinya yg TDK mampu, ini ksh ortu yg mampu, proyek mbg itu hy di buat kroni BPK, orang luar TDK dpt proyeknya pak, klu BPK bener mesti buka tender orang luar bisa masuk, itu aja SDH kkn alias nepotisme",0,0.0,youtube,False,"buang uang triliyun, kedok makanan gratis, ksh makan mestinya tdk mampu, ksh ortu mampu, proyek makan bergizi gratis hy kroni bpk, orang tdk proyeknya pak, bpk bener mesti buka tender orang masuk, kkn alias nepotisme","hari buang uang triliyun, kedok makanan gratis, bapak ksh makan mestinya yg tdk mampu, ini ksh ortu yg mampu, proyek makan bergizi gratis itu hy di buat kroni bpk, orang luar tdk dapat proyeknya pak, kalau bpk bener mesti buka tender orang luar bisa masuk, itu aja sudah kkn alias nepotisme","buang uang triliyun, kedok makanan gratis, ksh makan mestinya tdk mampu, ksh ortu mampu, proyek makan bergizi gratis hy kroni bpk, orang tdk proyeknya pak, bpk bener mesti buka tender orang masuk, kkn alias nepotisme",271.0,51.0,216,35,,,,,
2026-03-24T05:27:12Z,Teruskan MBG pak presiden tapi ingat janjinya bapak naikan gaji guru Krn itu sudah janji bapak pada waktu bapat terpilih jadi presiden itu saja permintaan kami guru Krn hampir dua tahun bapak di Lantik tapi belum ada kenaikan gaji kapan di umumkan itu yang kami tunggu,0,0.0,youtube,False,teruskan makan bergizi gratis presiden janjinya naikan gaji guru janji bapat terpilih presiden permintaan guru lantik kenaikan gaji umumkan tunggu,teruskan makan bergizi gratis pak presiden tapi ingat janjinya bapak naikan gaji guru karena itu sudah janji bapak pada waktu bapat terpilih jadi presiden itu saja permintaan kami guru karena hampir dua tahun bapak di lantik tapi belum ada kenaikan gaji kapan di umumkan itu yang kami tunggu,teruskan makan bergizi gratis presiden janjinya naikan gaji guru janji bapat terpilih presiden permintaan guru lantik kenaikan gaji umumkan tunggu,268.0,46.0,146,20,,,,,
2026-03-22T14:01:04Z,Kyk y bln ini lg bnyk sidak,0,0.0,youtube,False,kyk y bln bnyk sidak,kyk y bln ini lg bnyk sidak,kyk y bln bnyk sidak,27.0,7.0,20,5,,,,,
2026-03-23T23:52:44Z,"Didaerah saya anak anak sekolah sangat senang diadakan MBG ini berjalan karena mereka dapat makanan yang layak dan bergizi sesuai dengan aturan MBG,jadi kami sangat bangga dengan program bapak Prabowo, disamping anak anak dapat makanan yang bergizi perekonomian desa dan masyarakat juga bertambah hidup bapak Prabowo lanjutkan terus programmu karena orang yang tidak suka dengan program bapak itu orang yang tidak mampu untuk membawa Indonesia ini maju termasuk suka melihat orang pengangguran dan tidak dapat kerja",0,0.0,youtube,False,"didaerah anak anak sekolah senang diadakan makan bergizi gratis berjalan makanan layak bergizi sesuai aturan mbg,jadi bangga program prabowo, disamping anak anak makanan bergizi perekonomian desa masyarakat bertambah hidup prabowo lanjutkan programmu orang tidak suka program orang tidak membawa indonesia maju suka orang pengangguran tidak kerja","didaerah saya anak anak sekolah sangat senang diadakan makan bergizi gratis ini berjalan karena mereka dapat makanan yang layak dan bergizi sesuai dengan aturan mbg,jadi kami sangat bangga dengan program bapak prabowo, disamping anak anak dapat makanan yang bergizi perekonomian desa dan masyarakat juga bertambah hidup bapak prabowo lanjutkan terus programmu karena orang yang tidak suka dengan program bapak itu orang yang tidak mampu untuk membawa indonesia ini maju termasuk suka melihat orang pengangguran dan tidak dapat kerja","didaerah anak anak sekolah senang diadakan makan bergizi gratis berjalan makanan layak bergizi sesuai aturan mbg,jadi bangga program prabowo, disamping anak anak makanan bergizi perekonomian desa masyarakat bertambah hidup prabowo lanjutkan programmu orang tidak suka program orang tidak membawa indonesia maju suka orang pengangguran tidak kerja",515.0,76.0,346,46,,,,,
2026-03-23T02:59:56Z,"Tujuannya bagus, programnya bagus tapi eksekusi dan fakta di lapangan amburadul",0,0.0,youtube,False,"tujuannya bagus, programnya bagus eksekusi fakta lapangan amburadul","tujuannya bagus, programnya bagus tapi eksekusi dan fakta di lapangan amburadul","tujuannya bagus, programnya bagus eksekusi fakta lapangan amburadul",79.0,11.0,67,8,,,,,
2026-03-23T03:10:13Z,dan koperasi jalan terus juga pak prabowo.kasih trus Midah untuk kdmp agar rakyat mudah dalam usaha.dan pasilitas mobil untuk kopdes kirim trus agar mudah ber operasi oleh petani,0,0.0,youtube,False,koperasi jalan prabowo.kasih trus midah kdmp rakyat mudah usaha.dan pasilitas mobil kopdes kirim trus mudah ber operasi petani,dan koperasi jalan terus juga pak prabowo.kasih trus midah untuk kdmp agar rakyat mudah dalam usaha.dan pasilitas mobil untuk kopdes kirim trus agar mudah ber operasi oleh petani,koperasi jalan prabowo.kasih trus midah kdmp rakyat mudah usaha.dan pasilitas mobil kopdes kirim trus mudah ber operasi petani,178.0,28.0,126,18,,,,,
2026-03-21T09:42:27Z,Klw duitnya di ksh ke orang tua murid mereka tidak bisa korupsi.. Ini proyek MBG miara ternak 2 priode.. Kita di bodohi.. 😂,2,0.0,youtube,False,duitnya ksh orang tua murid tidak korupsi.. proyek makan bergizi gratis miara ternak priode.. bodohi..,kalau duitnya di ksh ke orang tua murid mereka tidak bisa korupsi.. ini proyek makan bergizi gratis miara ternak priode.. kita di bodohi..,duitnya ksh orang tua murid tidak korupsi.. proyek makan bergizi gratis miara ternak priode.. bodohi..,123.0,23.0,102,15,,,,,
2026-03-24T06:59:30Z,"Jujur ya, program ini udah kerasa manfaatnya
Anak-anak dapet makan, dapur jalan, pekerja kebantu, petani peternak juga ikut hidup 
Semoga ke depan makin rapi dan makin luas dampaknya 🙌",0,0.0,youtube,False,"jujur iya, program udah kerasa manfaatnya anak-anak dapet makan, dapur jalan, pekerja kebantu, petani peternak hidup semoga rapi luas dampaknya","jujur iya, program ini udah kerasa manfaatnya anak-anak dapet makan, dapur jalan, pekerja kebantu, petani peternak juga ikut hidup semoga ke depan makin rapi dan makin luas dampaknya","jujur iya, program udah kerasa manfaatnya anak-anak dapet makan, dapur jalan, pekerja kebantu, petani peternak hidup semoga rapi luas dampaknya",184.0,29.0,143,20,,,,,
2026-03-23T03:19:53Z,"Susah ngomong sama orang tua
Ngotot mulu tp gabisa sadar bahwa MBG itu AIB",0,0.0,youtube,False,susah ngomong orang tua ngotot mulu gabisa sadar makan bergizi gratis aib,susah ngomong sama orang tua ngotot mulu tapi gabisa sadar bahwa makan bergizi gratis itu aib,susah ngomong orang tua ngotot mulu gabisa sadar makan bergizi gratis aib,74.0,14.0,73,12,,,,,
2026-03-23T13:13:19Z,Wajar perputarannya milyaran kok enak ja ngomong,0,0.0,youtube,False,wajar perputarannya milyaran enak ja ngomong,wajar perputarannya milyaran kok enak ja ngomong,wajar perputarannya milyaran enak ja ngomong,48.0,7.0,44,6,,,,,
2026-03-23T13:35:20Z,"Udah banyak keluhan keluhan soal MBG pak,ayolah pak",0,0.0,youtube,False,"udah keluhan keluhan makan bergizi gratis pak,ayolah","udah banyak keluhan keluhan soal makan bergizi gratis pak,ayolah pak","udah keluhan keluhan makan bergizi gratis pak,ayolah",51.0,8.0,52,7,,,,,
2026-03-23T09:17:07Z,Masalahnya bukan pada program. Tpi pada people nya. Banyak yg bermain pada program pemerintah. Intinya di korup juga,0,0.0,youtube,False,bukan program. tpi people nya. bermain program pemerintah. intinya korup,masalahnya bukan pada program. tpi pada people nya. banyak yg bermain pada program pemerintah. intinya di korup juga,bukan program. tpi people nya. bermain program pemerintah. intinya korup,116.0,18.0,72,10,,,,,
2026-03-23T10:38:45Z,"Program Makan Bergizi Gratis (MBG) sangat luar biasa hebat, meningkatkan semangat belajar, memperbaiki asupan gizi anak sekolah, dan juga membantu ekonomi masyarakat sekitar, saya harap program ini akan terus berlanjut, semangat trus pak prabowo",0,0.0,youtube,False,"program makan bergizi gratis makan bergizi gratis hebat, meningkatkan semangat belajar, memperbaiki asupan gizi anak sekolah, membantu ekonomi masyarakat sekitar, harap program berlanjut, semangat trus prabowo","program makan bergizi gratis makan bergizi gratis sangat luar biasa hebat, meningkatkan semangat belajar, memperbaiki asupan gizi anak sekolah, dan juga membantu ekonomi masyarakat sekitar, saya harap program ini akan terus berlanjut, semangat trus pak prabowo","program makan bergizi gratis makan bergizi gratis hebat, meningkatkan semangat belajar, memperbaiki asupan gizi anak sekolah, membantu ekonomi masyarakat sekitar, harap program berlanjut, semangat trus prabowo",245.0,34.0,209,26,,,,,
2026-03-23T12:05:48Z,Semoga ga nglawak,0,0.0,youtube,False,semoga tidak nglawak,semoga tidak nglawak,semoga tidak nglawak,17.0,3.0,20,3,,,,,
2026-03-22T02:38:59Z,"Mbg mmbantu untuk 2029
Oleh pendukung korupnya",3,0.0,youtube,False,makan bergizi gratis mmbantu pendukung korupnya,makan bergizi gratis mmbantu untuk oleh pendukung korupnya,makan bergizi gratis mmbantu pendukung korupnya,46.0,7.0,47,6,,,,,
2026-03-23T11:15:03Z,kebanyakan makan sawit gini hasilnya,0,0.0,youtube,False,kebanyakan makan sawit hasilnya,kebanyakan makan sawit begini hasilnya,kebanyakan makan sawit hasilnya,36.0,5.0,31,4,,,,,
2026-03-23T12:45:42Z,Mudah2n krna program MBG ini anda di,0,0.0,youtube,False,mudah n krna program makan bergizi gratis,mudah n krna program makan bergizi gratis ini anda di,mudah n krna program makan bergizi gratis,36.0,7.0,41,7,,,,,
2026-03-23T16:31:05Z,Ambisi bgt 2029 mau nyalon lagi.,0,0.0,youtube,False,ambisi nyalon lagi.,ambisi banget mau nyalon lagi.,ambisi nyalon lagi.,32.0,6.0,19,3,,,,,
2026-03-23T12:57:03Z,Lebih baik dikorupsi kroni²nya,0,0.0,youtube,False,baik dikorupsi kroni²nya,lebih baik dikorupsi kroni²nya,baik dikorupsi kroni²nya,30.0,4.0,24,3,,,,,
2026-03-21T05:16:46Z,"Kalaupun MBG harus ada, sebaik nya diberikan ke anak yang kurang mampu saja, jadi anak anak yang mampu biar tanggung jawab orang tua nya menuhin gizi, karna MBG ini udah beban 10% dari APBN. 

MBG itu bukan investasi, karna makanan yang diberikan, komposisi nya kebanyakan gula nya tinggi, makanan junk food.
Menu Fresh food itu kalaupun ada, sangat jarang.",167,42.0,youtube,False,"makan bergizi gratis ada, nya anak saja, anak anak biar tanggung orang tua nya menuhin gizi, makan bergizi gratis udah beban % anggaran pendapatan belanja negara. makan bergizi gratis bukan investasi, makanan diberikan, komposisi nya kebanyakan gula nya tinggi, makanan junk food. menu fresh food ada, jarang.","kalaupun makan bergizi gratis harus ada, sebaik nya diberikan ke anak yang kurang mampu saja, jadi anak anak yang mampu biar tanggung jawab orang tua nya menuhin gizi, karena makan bergizi gratis ini udah beban % dari anggaran pendapatan dan belanja negara. makan bergizi gratis itu bukan investasi, karena makanan yang diberikan, komposisi nya kebanyakan gula nya tinggi, makanan junk food. menu fresh food itu kalaupun ada, sangat jarang.","makan bergizi gratis ada, nya anak saja, anak anak biar tanggung orang tua nya menuhin gizi, makan bergizi gratis udah beban % anggaran pendapatan belanja negara. makan bergizi gratis bukan investasi, makanan diberikan, komposisi nya kebanyakan gula nya tinggi, makanan junk food. menu fresh food ada, jarang.",357.0,59.0,309,47,,,,,
2026-03-23T14:54:59Z,apaan pak justru mbg jadi lahan korupsi bapak aja engga sadar,0,0.0,youtube,False,makan bergizi gratis lahan korupsi engga sadar,apaan pak justru makan bergizi gratis jadi lahan korupsi bapak aja engga sadar,makan bergizi gratis lahan korupsi engga sadar,61.0,11.0,46,7,,,,,
2026-03-23T22:24:13Z,MBG di korupsi juga pak. Mending lu hukum mati aja. Bahkan anak gue jarang dapat MBG kalau dia tak kesekolah soalnya yang ambel MBG di ambel guru,0,0.0,youtube,False,makan bergizi gratis korupsi pak. mending lu hukum mati aja. anak gue jarang makan bergizi gratis tak kesekolah ambel makan bergizi gratis ambel guru,makan bergizi gratis di korupsi juga pak. mending lu hukum mati aja. bahkan anak gue jarang dapat makan bergizi gratis kalau dia tak kesekolah soalnya yang ambel makan bergizi gratis di ambel guru,makan bergizi gratis korupsi pak. mending lu hukum mati aja. anak gue jarang makan bergizi gratis tak kesekolah ambel makan bergizi gratis ambel guru,145.0,27.0,149,24,,,,,
2026-03-24T09:42:11Z,"Kalau anda hanya melihat situasi dalam data dan laporan, anda akan selamanya buta terhadap fakta yg terjadi di lapangan. Mbg adalah sistem yg sangat merugikan negara pak, anda adalah presiden terburuk selama Indonesia berdiri",0,0.0,youtube,False,"situasi data laporan, buta fakta lapangan. makan bergizi gratis sistem merugikan negara pak, presiden terburuk indonesia berdiri","kalau anda hanya melihat situasi dalam data dan laporan, anda akan selamanya buta terhadap fakta yg terjadi di lapangan. makan bergizi gratis adalah sistem yg sangat merugikan negara pak, anda adalah presiden terburuk selama indonesia berdiri","situasi data laporan, buta fakta lapangan. makan bergizi gratis sistem merugikan negara pak, presiden terburuk indonesia berdiri",225.0,34.0,128,17,,,,,
2026-03-23T23:38:17Z,Mbg akan mengantarkanmu menuju jurang kehancuran,0,1.0,youtube,False,makan bergizi gratis mengantarkanmu jurang kehancuran,makan bergizi gratis akan mengantarkanmu menuju jurang kehancuran,makan bergizi gratis mengantarkanmu jurang kehancuran,48.0,6.0,53,6,,,,,
2026-03-23T04:31:40Z,"Rakyat yg mana yg makan ? Kelompok lu doang yg dapet proyek yg makan, murid ada yg dapet lele mentah, telor ada uler, jeruk busuk, Krn nilainya dicatut dari jatah yg di anggarkan per porsi nya.",0,0.0,youtube,False,"rakyat makan ? kelompok lu doang dapet proyek makan, murid dapet lele mentah, telor uler, jeruk busuk, nilainya dicatut jatah anggarkan porsi nya.","rakyat yg mana yg makan ? kelompok lu doang yg dapet proyek yg makan, murid ada yg dapet lele mentah, telor ada uler, jeruk busuk, karena nilainya dicatut dari jatah yg di anggarkan per porsi nya.","rakyat makan ? kelompok lu doang dapet proyek makan, murid dapet lele mentah, telor uler, jeruk busuk, nilainya dicatut jatah anggarkan porsi nya.",193.0,36.0,146,23,,,,,
2026-03-23T12:28:28Z,"Program bapak memang bagus, tapi eksekusi di lapangannya aut- autan pak. Dapur mbg banyak yg ga beres. Sekali2 sidak lapangan pak",0,0.0,youtube,False,"program bagus, eksekusi lapangannya aut- autan pak. dapur makan bergizi gratis tidak beres. sidak lapangan","program bapak memang bagus, tapi eksekusi di lapangannya aut- autan pak. dapur makan bergizi gratis banyak yg tidak beres. sekali sidak lapangan pak","program bagus, eksekusi lapangannya aut- autan pak. dapur makan bergizi gratis tidak beres. sidak lapangan",129.0,21.0,106,15,,,,,
2026-03-23T06:35:27Z,pak cara goreng lele mentah gimana?,0,0.0,youtube,False,goreng lele mentah gimana?,pak cara goreng lele mentah gimana?,goreng lele mentah gimana?,35.0,6.0,26,4,,,,,
2026-03-23T04:07:58Z,"Ego nya sangat tinggi 
Sulit untuk meyakinkan pemimpin SPT ini
Menganggap pendapat dan keyakinannya paling bnr sekalipun faktanya byk yg bermasalah",0,0.0,youtube,False,ego nya sulit pemimpin menganggap pendapat keyakinannya bnr faktanya byk bermasalah,ego nya sangat tinggi sulit untuk meyakinkan pemimpin seperti ini menganggap pendapat dan keyakinannya paling bnr sekalipun faktanya byk yg bermasalah,ego nya sulit pemimpin menganggap pendapat keyakinannya bnr faktanya byk bermasalah,147.0,21.0,83,11,,,,,
2026-03-23T17:47:22Z,Heran orang bego kaya lo sok tau dengan diplomasi,0,0.0,youtube,False,heran orang bego kaya lo sok tau diplomasi,heran orang bego kaya lo sok tau dengan diplomasi,heran orang bego kaya lo sok tau diplomasi,49.0,9.0,42,8,,,,,
2026-03-23T03:43:05Z,​@Senyum30621memang itu nyata Lo kak,2,0.0,youtube,False,​ nyata lo kak,​ itu nyata lo kak,​ nyata lo kak,36.0,5.0,14,4,,,,,
2026-03-23T20:40:32Z,Sebelum wowo jadi president 😂 semuar rakyat sudah makan woe hadech 😂😂,0,0.0,youtube,False,wowo president semuar rakyat makan woe hadech,sebelum wowo jadi president semuar rakyat sudah makan woe hadech,wowo president semuar rakyat makan woe hadech,69.0,12.0,45,7,,,,,
2026-03-23T23:58:58Z,Baru nyadar ternyata pemimpin kita gendeng,0,0.0,youtube,False,nyadar pemimpin gendeng,baru nyadar ternyata pemimpin kita gendeng,nyadar pemimpin gendeng,42.0,6.0,23,3,,,,,
2026-03-24T08:21:26Z,"Terimakasih Pak Prabowo Subianto , Program MBG benar-benar membantu dan terasa manfaatnya. Semoga terus lanjut dan makin merata yaa .",0,0.0,youtube,False,"terimakasih prabowo subianto , program makan bergizi gratis benar-benar membantu manfaatnya. semoga merata yaa .","terimakasih pak prabowo subianto , program makan bergizi gratis benar-benar membantu dan terasa manfaatnya. semoga terus lanjut dan makin merata yaa .","terimakasih prabowo subianto , program makan bergizi gratis benar-benar membantu manfaatnya. semoga merata yaa .",133.0,20.0,112,15,,,,,
2026-03-23T05:14:48Z,"Dengan adanya program MBG ini bisa memberikan asupan gizi seimbang bagi siswa serta meningkatkan fokus belajar dan kehadiran di sekolah, dan juga membuka lapangan pekerjaan baru bagi warga sekitar. Terimakasih kasih pak Prabowo",0,0.0,youtube,False,"program makan bergizi gratis asupan gizi seimbang siswa meningkatkan fokus belajar kehadiran sekolah, membuka lapangan pekerjaan warga sekitar. terimakasih kasih prabowo","dengan adanya program makan bergizi gratis ini bisa memberikan asupan gizi seimbang bagi siswa serta meningkatkan fokus belajar dan kehadiran di sekolah, dan juga membuka lapangan pekerjaan baru bagi warga sekitar. terimakasih kasih pak prabowo","program makan bergizi gratis asupan gizi seimbang siswa meningkatkan fokus belajar kehadiran sekolah, membuka lapangan pekerjaan warga sekitar. terimakasih kasih prabowo",227.0,33.0,169,21,,,,,
2026-03-22T04:30:12Z,Program MBG merupakan program strategis apabila dilaksanakan dengan benar. Maka akan berdampak perekonomian yg baik Dan memperbaiki gizi anak Indonesia❤.,14,1.0,youtube,False,program makan bergizi gratis program strategis dilaksanakan benar. berdampak perekonomian baik memperbaiki gizi anak indonesia .,program makan bergizi gratis merupakan program strategis apabila dilaksanakan dengan benar. maka akan berdampak perekonomian yg baik dan memperbaiki gizi anak indonesia .,program makan bergizi gratis program strategis dilaksanakan benar. berdampak perekonomian baik memperbaiki gizi anak indonesia .,153.0,20.0,128,16,,,,,
2026-03-23T16:24:49Z,Yang mengelolah mbg kayak mendadak,1,0.0,youtube,False,mengelolah makan bergizi gratis kayak mendadak,yang mengelolah makan bergizi gratis kayak mendadak,mengelolah makan bergizi gratis kayak mendadak,34.0,5.0,46,6,,,,,
2026-03-21T13:56:48Z,Dan tuli dengan suara rakyat 😂 tapi senang dengan suara penjilatnya,37,0.0,youtube,False,tuli suara rakyat senang suara penjilatnya,dan tuli dengan suara rakyat tapi senang dengan suara penjilatnya,tuli suara rakyat senang suara penjilatnya,67.0,11.0,42,6,,,,,
2026-03-21T19:26:25Z,​@anakkariango1608kasih link umtuk lapor bang,1,0.0,youtube,False,​ link umtuk lapor bang,​ link umtuk lapor bang,​ link umtuk lapor bang,45.0,5.0,23,5,,,,,
2026-03-23T08:40:24Z,Org makin pikun keras kepala mudah di kadalin bawahan,0,0.0,youtube,False,org pikun keras kepala mudah kadalin bawahan,org makin pikun keras kepala mudah di kadalin bawahan,org pikun keras kepala mudah kadalin bawahan,53.0,9.0,44,7,,,,,
2026-03-24T00:59:24Z,Pak. Wowo ternyata hatimu keras. Bapak omon2 jangan ngomong 2029. . Tidak semua butuh MBG. Tidak semua  anak stanting.  Silahkan MBG berjalan. Tapi selektif pak.  Tapi bila pendidikan gratis semua membituhkan,0,0.0,youtube,False,pak. wowo hatimu keras. omon jangan ngomong . . tidak butuh makan bergizi gratis. tidak anak stanting. silahkan makan bergizi gratis berjalan. selektif pak. pendidikan gratis membituhkan,pak. wowo ternyata hatimu keras. bapak omon jangan ngomong . . tidak semua butuh makan bergizi gratis. tidak semua anak stanting. silahkan makan bergizi gratis berjalan. tapi selektif pak. tapi bila pendidikan gratis semua membituhkan,pak. wowo hatimu keras. omon jangan ngomong . . tidak butuh makan bergizi gratis. tidak anak stanting. silahkan makan bergizi gratis berjalan. selektif pak. pendidikan gratis membituhkan,208.0,31.0,186,27,,,,,
2026-03-23T11:22:08Z,"Gizi anak tercukupi, lapangan pekerjaan terbuka, dan perekonomian berjalan. Semangat pak😊",0,0.0,youtube,False,"gizi anak tercukupi, lapangan pekerjaan terbuka, perekonomian berjalan. semangat","gizi anak tercukupi, lapangan pekerjaan terbuka, dan perekonomian berjalan. semangat pak","gizi anak tercukupi, lapangan pekerjaan terbuka, perekonomian berjalan. semangat",89.0,11.0,80,9,,,,,
